id filter_num1 kernel_size1 filter_num2 kernel_size2 hidden_layer1 hidden_layer2 learning_rate batch_size train_accuracy validation_accuracy time/s
678 8 5 64 5 200 40 0.0002 256 83.24476623535156 80.96065521240234 1265.2707796096802
679 8 3 64 5 120 60 0.01 512 20.8380184173584 20.29637336730957 1452.239070892334
68 16 5 48 5 120 60 0.0005 64 95.97342681884766 87.22534942626953 2441.136273622513
680 4 3 32 5 120 40 0.002 512 89.4225845336914 85.25293731689453 813.2403693199158
681 16 5 48 3 200 60 0.0001 16 91.84465789794922 86.53040313720703 1640.1292793750763
682 12 3 64 3 200 20 0.0001 32 86.30557250976562 83.91415405273438 1634.9481070041656
683 4 5 64 3 160 20 0.01 256 20.8380184173584 20.29637336730957 938.8686971664429
684 8 3 80 5 200 40 0.002 16 77.06182861328125 75.92232513427734 2420.93470954895
685 8 5 64 5 160 20 0.002 64 92.67756652832031 83.97547149658203 1575.4095883369446
686 4 5 48 5 120 60 0.0002 256 81.19059753417969 79.95912170410156 894.9099869728088
687 16 3 48 3 200 20 0.001 512 88.08380126953125 84.55799865722656 1768.1429653167725
688 4 5 80 3 200 40 0.01 256 66.83699798583984 65.52886962890625 1116.4096610546112
689 8 5 48 5 200 40 0.0002 128 86.46397399902344 83.55645751953125 1409.4490940570831
69 8 3 48 3 120 40 0.0001 512 58.748085021972656 57.80276107788086 953.6398568153381
690 16 5 48 5 120 40 0.002 128 97.736328125 86.39754486083984 1501.080450296402
691 12 3 80 3 160 40 0.005 32 20.8380184173584 20.29637336730957 1884.7253437042236
692 8 5 64 5 200 60 0.0002 256 83.76085662841797 81.92131042480469 2554.4269666671753
693 4 3 80 5 200 40 0.005 32 37.31221389770508 37.271331787109375 1568.5556328296661
694 8 5 32 5 200 20 0.001 256 91.54828643798828 85.32447814941406 1129.6688210964203
695 16 3 32 5 200 20 0.01 128 34.07255935668945 33.3980598449707 899.3614420890808
696 12 3 64 5 160 60 0.01 16 9.443025588989258 9.156872749328613 2080.615669488907
697 16 5 64 3 120 40 0.0002 16 95.42667388916016 87.03116607666016 1687.3717968463898
698 4 5 48 3 120 60 0.002 64 97.06694030761719 85.42667388916016 937.0083441734314
699 16 5 32 3 120 20 0.0005 32 95.62596130371094 86.57128143310547 1357.0347335338593
7 4 5 80 3 120 40 0.0001 16 89.36126708984375 85.08942413330078 1532.7379467487335
70 8 5 64 5 160 40 0.0002 32 93.34185028076172 86.52017974853516 1708.7712597846985
700 8 5 32 3 160 60 0.002 16 87.66990661621094 82.06438446044922 1145.9253897666931
701 4 5 80 3 160 40 0.0005 128 92.65201568603516 86.72457885742188 1081.4418025016785
702 8 3 32 3 160 40 0.0001 16 86.08073425292969 83.51558685302734 1174.3939774036407
703 4 5 80 3 120 40 0.001 64 98.11956787109375 86.52017974853516 814.6053342819214
704 4 5 32 3 120 60 0.01 32 37.94583511352539 36.96474075317383 525.5631501674652
705 12 3 32 3 160 60 0.005 64 78.81961822509766 76.87276458740234 1097.8932738304138
706 16 3 32 3 160 60 0.005 512 96.05518341064453 87.15380096435547 1071.1066794395447
707 4 3 80 3 160 60 0.0001 512 67.59325408935547 66.642822265625 1330.1983478069305
708 16 5 64 3 200 40 0.001 256 95.9070053100586 86.9289779663086 1230.6663181781769
709 4 5 32 3 200 40 0.0001 256 68.2115478515625 67.66478729248047 769.1663293838501
71 16 5 64 3 120 60 0.0005 64 96.60193634033203 87.42974090576172 1594.7581226825714
710 4 5 64 5 200 40 0.002 32 90.65406036376953 84.27184295654297 1360.3943002223969
711 16 5 32 3 200 20 0.005 32 56.28512954711914 55.98365020751953 1135.9113318920135
712 8 3 48 5 200 40 0.0002 512 75.42156219482422 74.45069122314453 1252.1010830402374
713 12 3 64 5 120 20 0.002 64 93.47982025146484 86.08073425292969 1503.129814863205
714 16 3 80 5 160 20 0.005 16 20.8380184173584 20.29637336730957 3250.35356259346
715 4 5 80 3 160 40 0.001 256 93.79151916503906 86.75524139404297 1115.486407995224
716 8 5 80 3 120 20 0.0002 32 91.13438415527344 85.16095733642578 1520.873334646225
717 12 3 80 3 160 60 0.0005 128 92.97904968261719 87.50127410888672 1830.184707403183
718 16 3 64 5 120 60 0.0005 64 96.9698486328125 87.9202880859375 2270.2715306282043
719 12 3 32 5 160 40 0.0002 128 84.4455795288086 82.51405334472656 1453.3019261360168
72 8 3 32 3 160 40 0.01 128 68.73786163330078 67.75677490234375 806.4244542121887
720 8 5 48 5 120 60 0.005 256 20.8380184173584 20.29637336730957 1020.2318732738495
721 4 5 32 5 200 40 0.01 16 20.8380184173584 20.29637336730957 1300.6006450653076
722 12 5 80 5 120 60 0.0005 64 97.49105834960938 86.99028778076172 2507.099011182785
723 16 3 32 5 200 60 0.005 16 20.8380184173584 20.29637336730957 2069.4126257896423
724 12 5 32 5 200 60 0.01 16 20.8380184173584 20.29637336730957 1886.3452017307281
725 16 3 48 3 160 60 0.002 16 86.31578826904297 82.15635681152344 1523.4713847637177
726 12 3 48 3 120 60 0.0005 128 90.38835144042969 86.25447082519531 978.7065632343292
727 12 3 80 5 160 60 0.0001 256 77.57792663574219 76.5763931274414 2175.9333732128143
728 8 3 32 3 120 20 0.0002 16 88.98313903808594 85.16095733642578 626.8553001880646
729 16 5 64 5 200 40 0.0001 32 89.17730712890625 84.50689697265625 2404.2137966156006
73 16 3 64 5 200 20 0.002 64 92.58048248291016 85.61062622070312 2352.052438735962
730 12 5 80 3 160 40 0.001 128 98.74808502197266 87.58303833007812 1658.9207937717438
731 4 5 64 3 200 20 0.01 256 57.04138946533203 56.87276840209961 1131.584772825241
732 4 3 80 3 160 40 0.005 32 20.8380184173584 20.29637336730957 1257.2778534889221
733 16 5 64 5 200 20 0.0001 16 92.05927276611328 85.9785385131836 2733.0527951717377
734 16 5 64 3 120 60 0.0005 128 93.5104751586914 86.80633544921875 1592.8666315078735
735 4 5 48 3 200 60 0.005 128 95.70771789550781 84.53755950927734 954.6608505249023
736 16 3 48 3 160 60 0.005 512 90.77159118652344 84.96678161621094 1316.5236098766327
737 8 3 64 3 200 20 0.0001 64 80.5160903930664 79.41747283935547 1112.1965107917786
738 16 5 32 3 200 20 0.0002 32 90.38323974609375 85.35513305664062 1394.2590186595917
739 12 5 48 3 200 60 0.0005 32 97.82830810546875 86.73479461669922 1236.080673456192
74 12 5 48 5 200 40 0.01 64 20.8380184173584 20.29637336730957 1849.2694036960602
740 12 5 80 3 200 20 0.0005 256 90.2248306274414 85.68216705322266 3257.6024947166443
741 12 3 48 3 120 60 0.002 16 88.28308868408203 82.83086395263672 1659.3021085262299
742 4 3 32 3 120 60 0.0005 16 95.27337646484375 86.37710571289062 910.394225358963
743 16 5 32 3 200 60 0.001 16 97.01073455810547 86.34645080566406 1341.2491436004639
744 8 3 64 3 120 20 0.0001 256 67.8896255493164 67.10270690917969 1095.0037899017334
745 8 3 64 5 160 20 0.0005 256 87.56770324707031 84.92591094970703 1489.072778224945
746 16 3 48 3 160 40 0.01 256 20.8380184173584 20.29637336730957 1303.358378648758
747 16 5 48 5 160 40 0.0001 64 85.16607666015625 82.48339080810547 1711.6413576602936
748 16 3 64 5 200 40 0.005 256 82.86663055419922 80.60295867919922 1765.5972793102264
749 16 3 80 5 120 20 0.0001 256 73.49003601074219 72.20234680175781 2585.981492996216
75 8 3 64 3 200 20 0.005 128 89.54521942138672 83.00460052490234 1183.1559641361237
750 8 3 48 5 200 20 0.002 32 92.05927276611328 83.97547149658203 1404.3288533687592
751 4 3 80 5 200 40 0.0001 32 86.18804168701172 83.81195831298828 1561.1315491199493
752 12 5 64 5 120 40 0.01 16 20.8380184173584 20.29637336730957 2381.1143703460693
753 12 5 48 3 120 60 0.002 256 96.12672424316406 86.14205169677734 1206.176987171173
754 4 5 32 3 200 60 0.001 512 87.13336944580078 84.00613403320312 788.481386423111
755 4 3 80 5 200 40 0.0001 128 79.34082794189453 78.17066955566406 1330.8197963237762
756 8 3 32 5 120 20 0.005 64 77.47572326660156 76.11650085449219 1080.1985354423523
757 8 5 80 3 200 60 0.0001 16 91.37454986572266 86.22380828857422 2241.8850274086
758 12 5 80 5 200 40 0.001 128 98.45682525634766 87.64435577392578 2661.848709344864
759 8 3 48 3 120 60 0.0005 16 97.72611236572266 87.45018005371094 1314.7809104919434
76 16 3 64 3 160 40 0.002 32 94.45069122314453 85.60040283203125 1700.3018970489502
760 4 3 80 5 200 60 0.0005 256 89.34593963623047 85.3653564453125 1302.05113697052
761 12 3 64 3 200 20 0.005 256 83.45938110351562 80.20439910888672 1441.8393473625183
762 8 5 80 5 120 40 0.0005 256 90.4087905883789 86.12161254882812 1726.7109816074371
763 12 5 64 5 160 40 0.0005 256 90.40367889404297 85.96832275390625 1993.3948049545288
764 12 5 64 5 160 60 0.0002 128 86.87787628173828 83.69953918457031 2132.848023891449
765 4 5 32 5 200 40 0.005 512 94.28717803955078 86.203369140625 898.7653961181641
766 8 3 64 5 160 20 0.002 16 78.70209503173828 76.46397399902344 1960.6738691329956
767 4 3 32 3 160 40 0.0002 128 81.36433410644531 79.9693374633789 765.2503216266632
768 16 3 32 5 200 20 0.0002 32 90.63873291015625 85.73326110839844 1908.894299507141
769 8 5 32 3 120 20 0.005 16 20.8380184173584 20.29637336730957 975.002902507782
77 12 3 64 5 120 40 0.0005 32 97.9918212890625 87.28666687011719 2204.127824306488
770 8 5 48 5 200 60 0.0005 16 98.41083526611328 87.01072692871094 1742.9003705978394
771 4 3 64 3 160 40 0.0002 16 92.0439453125 86.09095764160156 1245.7299988269806
772 12 3 64 5 120 60 0.002 32 88.9115982055664 84.38426208496094 1183.8776984214783
773 16 5 32 5 160 20 0.001 512 87.21001434326172 83.55645751953125 982.649153470993
774 4 5 32 5 160 20 0.0001 128 71.14460754394531 69.94379425048828 779.0465295314789
775 8 5 32 3 120 40 0.01 512 78.5334701538086 76.91364288330078 858.2980992794037
776 12 3 48 3 200 60 0.01 64 20.8380184173584 20.29637336730957 1307.8021545410156
777 4 3 32 5 160 40 0.01 64 59.269290924072266 59.01890563964844 1360.853549003601
778 12 5 80 5 200 20 0.0002 128 85.39089965820312 82.11548614501953 3807.4198503494263
779 8 3 48 5 160 60 0.005 512 93.32652282714844 85.9785385131836 869.374959230423
78 12 5 64 3 160 40 0.0002 32 93.1016845703125 86.60194396972656 1104.035106420517
780 8 5 80 5 160 40 0.0005 32 98.03781127929688 86.4895248413086 1753.255742073059
781 4 5 32 3 200 20 0.002 64 96.62238311767578 85.41645050048828 881.7291905879974
782 16 3 48 3 120 60 0.0002 128 85.70260620117188 83.55645751953125 1266.247795343399
783 4 5 80 3 120 40 0.002 128 98.4977035522461 86.203369140625 1121.8025777339935
784 16 3 64 3 160 40 0.0002 128 87.21001434326172 85.20184326171875 849.3043456077576
785 12 5 80 3 120 20 0.005 16 20.8380184173584 20.29637336730957 1906.7391109466553
786 16 3 32 3 120 60 0.005 128 92.47827911376953 84.57843780517578 1239.5626592636108
787 4 5 32 3 160 20 0.002 16 89.73428344726562 82.68778991699219 774.9467177391052
788 4 5 32 5 160 40 0.0001 64 81.68114471435547 80.27593231201172 1668.1049811840057
789 16 5 32 5 200 40 0.005 32 20.8380184173584 20.29637336730957 1065.953938484192
79 16 5 32 3 200 20 0.0005 512 79.43280029296875 77.17935180664062 1726.516274213791
790 4 3 48 3 160 40 0.01 16 20.8380184173584 20.29637336730957 1448.7027704715729
791 16 5 64 3 160 40 0.002 64 96.65814971923828 86.24424743652344 1555.805432319641
792 16 3 64 3 200 20 0.001 128 97.26622009277344 87.21512603759766 1880.795581817627
793 4 5 64 3 200 60 0.002 64 98.47726440429688 86.18293762207031 1106.3405556678772
794 4 3 48 5 200 60 0.005 512 96.65303802490234 86.81655883789062 934.9579510688782
795 12 3 32 5 200 40 0.0005 16 97.9560546875 87.46039581298828 1760.7669327259064
796 8 5 48 3 160 60 0.0002 512 75.78436279296875 74.93102264404297 1029.876874446869
797 8 3 48 5 200 40 0.005 512 94.93612670898438 85.86612701416016 1043.960376739502
798 4 3 64 3 120 60 0.01 256 20.8380184173584 20.29637336730957 992.655121088028
799 8 3 80 3 160 20 0.01 32 20.8380184173584 20.29637336730957 1667.8462936878204
8 12 3 48 3 200 20 0.01 32 20.8380184173584 20.29637336730957 1264.431999206543
80 16 3 48 3 120 40 0.002 512 92.98927307128906 86.81655883789062 1159.2339582443237
800 12 5 80 3 160 60 0.0001 128 83.46448516845703 81.59427642822266 1544.337385892868
801 12 5 64 5 160 60 0.0001 256 74.98722839355469 73.82728576660156 1879.9787232875824
802 12 3 64 5 200 20 0.0001 32 87.29688262939453 84.07766723632812 1277.1162688732147
803 8 3 80 3 120 60 0.002 512 94.07256317138672 86.78589630126953 789.7008354663849
804 8 3 48 5 200 60 0.001 32 98.17066955566406 86.40776824951172 1530.234065771103
805 16 3 32 5 160 60 0.002 128 97.59325408935547 87.03116607666016 2422.6732125282288
806 12 3 32 3 120 20 0.0002 64 83.49003601074219 81.48186492919922 1129.1859879493713
807 16 3 32 3 120 60 0.01 128 20.8380184173584 20.29637336730957 1000.827606678009
808 16 5 80 3 200 40 0.005 128 20.8380184173584 20.29637336730957 2528.4316697120667
809 16 3 64 3 120 40 0.0001 256 73.09146881103516 72.4885025024414 2012.342216014862
81 16 5 80 5 200 20 0.0001 32 88.6561050415039 85.0076675415039 2302.9959466457367
810 16 5 32 3 160 60 0.01 16 5.135411262512207 5.212059020996094 1544.0268285274506
811 16 5 64 5 160 20 0.0002 512 69.3357162475586 68.69699096679688 2694.452506542206
812 8 5 32 5 120 40 0.0001 256 69.82115173339844 69.02401733398438 1093.6202280521393
813 8 5 80 3 160 20 0.0002 16 94.90546417236328 86.68370056152344 1759.8952119350433
814 16 5 80 5 200 60 0.0005 512 87.75676727294922 84.5171127319336 4996.210493803024
815 16 5 80 3 200 60 0.001 32 97.12825775146484 85.79458618164062 2327.762001991272
816 4 3 32 5 160 20 0.01 32 20.8380184173584 20.29637336730957 705.0885043144226
817 16 3 64 3 120 60 0.0001 64 84.58866119384766 82.82064056396484 1392.364658355713
818 12 3 80 5 120 60 0.002 64 93.28053283691406 85.80480194091797 1799.2650027275085
819 8 3 32 5 120 60 0.0005 512 83.39805603027344 81.60449981689453 750.4188449382782
82 12 3 32 3 200 40 0.001 256 91.42565155029297 86.81655883789062 1012.7839896678925
820 16 5 64 3 160 60 0.002 256 98.54369354248047 86.87787628173828 891.7368454933167
821 12 5 64 5 200 40 0.0001 16 91.39498901367188 86.11139678955078 2338.9512481689453
822 16 3 80 3 160 20 0.005 64 20.8380184173584 20.29637336730957 1756.5419108867645
823 16 3 80 5 160 40 0.0001 16 91.5636215209961 86.59172058105469 2960.8424220085144
824 12 3 32 3 200 20 0.001 32 97.28155517578125 86.60194396972656 1124.6590099334717
825 4 5 64 5 120 20 0.002 128 97.65968322753906 85.63106536865234 989.7463006973267
826 16 3 48 5 160 40 0.002 64 96.04496765136719 85.99897766113281 1937.0680861473083
827 4 3 48 3 120 60 0.01 128 69.3050537109375 68.75830078125 842.3927767276764
828 4 5 32 5 200 40 0.0001 128 77.60858154296875 76.0654067993164 947.2617583274841
829 4 3 48 5 160 40 0.0001 128 76.49974060058594 75.33980560302734 1060.0487897396088
83 16 3 64 3 120 60 0.01 16 20.8380184173584 20.29637336730957 1748.6265170574188
830 16 3 48 3 120 20 0.0002 512 71.14971923828125 70.1379623413086 1389.8481514453888
831 12 3 32 3 200 40 0.0001 16 87.77720642089844 85.14051818847656 1356.5789415836334
832 12 3 32 3 160 40 0.01 512 20.8380184173584 20.29637336730957 828.9899408817291
833 4 5 80 3 120 60 0.01 128 20.8380184173584 20.29637336730957 1500.8903810977936
834 16 5 80 5 200 60 0.0001 128 84.23096466064453 81.95197296142578 2811.3777022361755
835 8 3 64 5 120 60 0.0005 64 95.21717071533203 86.55084228515625 1666.5175466537476
836 12 5 80 3 200 60 0.0005 64 98.21665954589844 88.10424041748047 1530.981674671173
837 12 5 80 5 160 40 0.01 32 20.8380184173584 20.29637336730957 2792.0806431770325
838 16 5 80 5 120 40 0.002 128 96.72969055175781 86.69391632080078 2605.639279127121
839 4 3 48 3 120 20 0.001 256 89.22840881347656 85.23249816894531 699.2667901515961
84 8 3 48 5 160 20 0.01 256 61.553401947021484 60.868675231933594 1228.059110403061
840 12 5 64 5 120 20 0.0005 64 96.21869659423828 87.01072692871094 2732.315111875534
841 4 3 64 5 120 20 0.005 128 85.69749450683594 80.85845947265625 1179.589646100998
842 12 3 80 5 160 20 0.001 128 98.00715637207031 87.28666687011719 2303.3639330863953
843 16 3 64 5 160 60 0.0002 64 90.82269287109375 86.36688232421875 1971.77498793602
844 16 5 80 3 120 40 0.002 32 78.5845718383789 76.80123138427734 2090.358789205551
845 8 3 64 5 160 20 0.001 512 88.16555786132812 84.98722076416016 1364.4092240333557
846 12 3 80 5 160 40 0.0001 256 76.1982650756836 75.52375793457031 2007.1008021831512
847 8 5 48 5 200 40 0.002 16 78.7225341796875 76.92386627197266 1764.4175040721893
848 12 3 80 5 200 40 0.002 16 20.8380184173584 20.29637336730957 2079.0961253643036
849 4 5 64 5 120 20 0.0005 512 80.15840911865234 78.04803466796875 726.1819257736206
85 8 5 32 5 120 20 0.005 32 60.960655212402344 60.36791229248047 1224.988380908966
850 4 5 64 5 200 60 0.005 512 94.11854553222656 85.06898498535156 2081.456925868988
851 8 5 32 5 200 40 0.0002 128 85.42156219482422 82.66735076904297 775.8585999011993
852 8 5 32 3 200 60 0.01 32 20.8380184173584 20.29637336730957 1062.868186712265
853 12 3 32 5 160 20 0.005 512 90.62850952148438 85.26315307617188 1564.6759474277496
854 12 3 80 5 160 40 0.01 128 20.8380184173584 20.29637336730957 2320.105532169342
855 4 5 48 5 160 20 0.01 256 20.8380184173584 20.29637336730957 1625.9390556812286
856 8 3 48 3 200 40 0.01 256 73.87327575683594 72.335205078125 704.4179048538208
857 12 3 80 3 160 40 0.0002 512 76.5252914428711 76.01431274414062 1701.4997963905334
858 12 5 64 3 200 60 0.001 512 89.87735748291016 84.90547180175781 2534.5731213092804
859 8 5 32 3 160 20 0.0002 256 74.90546417236328 74.17475891113281 879.9797277450562
86 16 5 80 5 200 20 0.0001 16 92.80020904541016 86.69391632080078 3150.4505710601807
860 4 5 80 3 120 40 0.0005 256 88.53858184814453 85.27337646484375 1133.832308292389
861 8 5 32 5 200 40 0.0005 64 94.60909271240234 86.71435546875 1835.6453475952148
862 8 5 80 5 120 20 0.0001 16 90.70516204833984 85.71282958984375 2043.3691647052765
863 8 5 80 3 200 60 0.001 32 98.6203384399414 86.72457885742188 1590.043245792389
864 8 5 32 5 160 20 0.01 16 20.8380184173584 20.29637336730957 1550.074816942215
865 16 5 80 5 120 20 0.005 128 20.8380184173584 20.29637336730957 2581.126252889633
866 4 3 64 3 120 60 0.002 64 99.3050537109375 86.12161254882812 1023.6813356876373
867 12 5 64 3 200 40 0.005 256 86.76034545898438 82.99437713623047 984.9543454647064
868 12 3 80 3 200 40 0.0001 512 68.36995697021484 67.66478729248047 1581.1277360916138
869 16 3 64 3 120 40 0.0001 128 79.15687561035156 78.07868957519531 1460.6203444004059
87 16 3 64 5 160 20 0.0001 256 73.28563690185547 72.19213104248047 2208.9561655521393
870 16 3 80 3 160 40 0.001 256 94.74195098876953 87.34798431396484 1620.2478601932526
871 8 5 80 3 120 60 0.01 256 20.8380184173584 20.29637336730957 1276.446531534195
872 12 3 64 3 120 40 0.0001 256 73.94481658935547 73.08124542236328 1241.234126329422
873 4 5 48 5 200 60 0.01 512 84.39447784423828 80.84823608398438 1582.3323945999146
874 8 5 32 3 200 40 0.001 256 92.69290161132812 86.40776824951172 824.0142433643341
875 8 3 64 3 200 60 0.005 16 56.00919723510742 55.70771789550781 1438.8151817321777
876 8 3 64 3 200 60 0.0005 128 92.25856018066406 86.9698486328125 1215.2824876308441
877 12 5 48 5 120 40 0.002 64 95.36024475097656 86.2340316772461 1788.5319645404816
878 8 5 64 3 200 60 0.0002 128 87.5472640991211 84.46601867675781 1147.0582716464996
879 4 5 48 3 120 40 0.001 512 88.027587890625 84.17986297607422 843.1500136852264
88 4 5 48 5 200 20 0.001 16 96.97496032714844 85.4368896484375 1360.4857375621796
